shift_id,work_center,shift_code,shift_start_ts,shift_end_ts,wo_no,units_started,units_completed,downtime_min,operator_badge
2026-04-18-C,WC-02,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100003,67,64,28,OP-1030
2026-04-18-C,WC-03,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100003,59,56,34,OP-1029
2026-04-18-C,WC-04,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100012,70,69,35,OP-1006
2026-04-18-C,WC-05,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100012,51,50,1,OP-1010
2026-04-18-C,WC-06,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100012,63,60,21,OP-1038
2026-04-18-C,WC-07,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100021,53,50,30,OP-1022
2026-04-18-C,WC-08,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100021,57,56,36,OP-1004
2026-04-18-C,WC-09,C,2026-04-18 22:00:00,2026-04-19 06:00:00,100021,62,60,22,OP-1017
2026-04-19-A,WC-01,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100003,54,54,22,OP-1010
2026-04-19-A,WC-02,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100003,70,68,32,OP-1035
2026-04-19-A,WC-03,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100003,62,61,28,OP-1012
2026-04-19-A,WC-04,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100012,71,70,35,OP-1022
2026-04-19-A,WC-05,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100012,64,62,31,OP-1002
2026-04-19-A,WC-06,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100012,56,53,45,OP-1039
2026-04-19-A,WC-07,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100021,58,55,17,OP-1024
2026-04-19-A,WC-08,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100021,53,54,6,OP-1034
2026-04-19-A,WC-09,A,2026-04-19 06:00:00,2026-04-19 14:00:00,100021,68,67,15,OP-1011
2026-04-19-B,WC-01,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100003,56,54,6,OP-1027
2026-04-19-B,WC-02,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100003,60,61,20,OP-1031
2026-04-19-B,WC-03,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100003,50,50,35,OP-1023
2026-04-19-B,WC-04,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100012,57,56,42,OP-1038
2026-04-19-B,WC-05,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100012,83,81,41,OP-1012
2026-04-19-B,WC-06,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100012,52,52,25,OP-1038
2026-04-19-B,WC-07,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100021,40,40,41,OP-1004
2026-04-19-B,WC-08,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100021,49,47,4,OP-1027
2026-04-19-B,WC-09,B,2026-04-19 14:00:00,2026-04-19 22:00:00,100021,72,70,21,OP-1010
2026-04-19-C,WC-01,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100003,71,68,3,OP-1009
2026-04-19-C,WC-02,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100003,70,68,43,OP-1027
2026-04-19-C,WC-03,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100003,57,58,2,OP-1005
2026-04-19-C,WC-04,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100012,52,52,42,OP-1025
2026-04-19-C,WC-05,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100012,71,71,2,OP-1001
2026-04-19-C,WC-06,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100012,57,58,12,OP-1018
2026-04-19-C,WC-07,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100021,55,54,38,OP-1008
2026-04-19-C,WC-08,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100021,53,54,17,OP-1029
2026-04-19-C,WC-09,C,2026-04-19 22:00:00,2026-04-20 06:00:00,100021,70,69,8,OP-1020
2026-04-20-A,WC-01,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100003,69,68,31,OP-1004
2026-04-20-A,WC-02,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100003,63,63,3,OP-1028
2026-04-20-A,WC-03,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100003,64,61,14,OP-1016
2026-04-20-A,WC-04,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100012,68,67,13,OP-1006
2026-04-20-A,WC-05,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100012,47,46,39,OP-1024
2026-04-20-A,WC-06,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100012,50,49,2,OP-1032
2026-04-20-A,WC-07,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100021,55,65,27,OP-1022
2026-04-20-A,WC-08,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100021,42,42,14,OP-1039
2026-04-20-A,WC-09,A,2026-04-20 06:00:00,2026-04-20 14:00:00,100021,76,77,5,OP-1020
2026-04-20-B,WC-01,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100003,57,55,18,OP-1037
2026-04-20-B,WC-02,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100003,52,53,33,OP-1020
2026-04-20-B,WC-03,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100003,48,46,19,OP-1012
2026-04-20-B,WC-04,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100012,64,62,0,OP-1021
2026-04-20-B,WC-05,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100012,56,57,45,OP-1038
2026-04-20-B,WC-06,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100012,74,74,3,OP-1008
2026-04-20-B,WC-07,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100021,45,45,38,OP-1035
2026-04-20-B,WC-08,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100021,61,62,14,OP-1006
2026-04-20-B,WC-09,B,2026-04-20 14:00:00,2026-04-20 22:00:00,100021,62,61,13,OP-1009
2026-04-20-C,WC-01,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100003,54,55,21,OP-1037
2026-04-20-C,WC-02,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100003,66,65,25,OP-1021
2026-04-20-C,WC-03,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100003,65,63,34,OP-1013
2026-04-20-C,WC-04,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100012,72,73,41,OP-1025
2026-04-20-C,WC-05,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100012,69,67,17,OP-1001
2026-04-20-C,WC-06,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100012,75,76,40,OP-1039
2026-04-20-C,WC-07,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100021,67,68,22,OP-1002
2026-04-20-C,WC-08,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100021,61,59,8,OP-1008
2026-04-20-C,WC-09,C,2026-04-20 22:00:00,2026-04-21 06:00:00,100021,51,49,0,OP-1039
2026-04-21-A,WC-01,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100003,45,42,33,OP-1011
2026-04-21-A,WC-02,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100003,55,53,14,OP-1026
2026-04-21-A,WC-03,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100003,68,65,36,OP-1037
2026-04-21-A,WC-04,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100012,57,56,42,OP-1036
2026-04-21-A,WC-05,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100012,46,44,18,OP-1011
2026-04-21-A,WC-06,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100012,61,61,32,OP-1005
2026-04-21-A,WC-07,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100021,73,72,8,OP-1011
2026-04-21-A,WC-08,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100021,63,62,4,OP-1028
2026-04-21-A,WC-09,A,2026-04-21 06:00:00,2026-04-21 14:00:00,100021,55,52,8,OP-1016
2026-04-21-B,WC-01,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100003,71,69,30,OP-1039
2026-04-21-B,WC-02,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100003,42,43,21,OP-1018
2026-04-21-B,WC-03,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100003,62,62,36,OP-1031
2026-04-21-B,WC-04,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100012,45,43,23,OP-1001
2026-04-21-B,WC-05,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100012,63,61,7,OP-1015
2026-04-21-B,WC-06,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100012,78,76,12,OP-1022
2026-04-21-B,WC-07,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100021,61,60,8,OP-1029
2026-04-21-B,WC-08,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100021,58,56,10,OP-1036
2026-04-21-B,WC-09,B,2026-04-21 14:00:00,2026-04-21 22:00:00,100021,63,62,17,OP-1023
2026-04-21-C,WC-01,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100003,64,62,13,OP-1008
2026-04-21-C,WC-02,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100003,61,59,36,OP-1029
2026-04-21-C,WC-03,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100003,53,52,13,OP-1019
2026-04-21-C,WC-04,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100012,73,72,28,OP-1038
2026-04-21-C,WC-05,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100012,58,58,5,OP-1014
2026-04-21-C,WC-06,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100012,43,42,19,OP-1016
2026-04-21-C,WC-07,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100021,54,53,2,OP-1025
2026-04-21-C,WC-08,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100021,71,69,36,OP-1018
2026-04-21-C,WC-09,C,2026-04-21 22:00:00,2026-04-22 06:00:00,100021,54,52,22,OP-1024
2026-04-22-A,WC-01,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100004,70,69,29,OP-1027
2026-04-22-A,WC-02,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100004,62,60,42,OP-1013
2026-04-22-A,WC-03,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100004,55,54,30,OP-1033
2026-04-22-A,WC-04,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100013,59,56,15,OP-1029
2026-04-22-A,WC-05,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100013,72,70,26,OP-1012
2026-04-22-A,WC-06,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100013,48,48,31,OP-1013
2026-04-22-A,WC-07,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100022,62,60,3,OP-1022
2026-04-22-A,WC-08,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100022,60,59,26,OP-1038
2026-04-22-A,WC-09,A,2026-04-22 06:00:00,2026-04-22 14:00:00,100022,46,45,25,OP-1010
2026-04-22-B,WC-01,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100004,66,63,40,OP-1037
2026-04-22-B,WC-02,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100004,65,64,12,OP-1028
2026-04-22-B,WC-03,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100004,50,49,16,OP-1017
2026-04-22-B,WC-04,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100013,63,62,16,OP-1022
2026-04-22-B,WC-05,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100013,57,55,33,OP-1010
2026-04-22-B,WC-06,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100013,64,65,7,OP-1039
2026-04-22-B,WC-07,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100022,67,66,44,OP-1015
2026-04-22-B,WC-08,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100022,68,67,32,OP-1003
2026-04-22-B,WC-09,B,2026-04-22 14:00:00,2026-04-22 22:00:00,100022,50,50,5,OP-1035
2026-04-22-C,WC-01,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100004,52,50,14,OP-1013
2026-04-22-C,WC-02,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100004,65,64,32,OP-1037
2026-04-22-C,WC-03,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100004,51,51,30,OP-1018
2026-04-22-C,WC-04,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100013,65,63,9,OP-1018
2026-04-22-C,WC-05,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100013,69,67,43,OP-1011
2026-04-22-C,WC-06,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100013,60,59,12,OP-1035
2026-04-22-C,WC-07,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100022,57,54,19,OP-1036
2026-04-22-C,WC-08,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100022,64,63,21,OP-1036
2026-04-22-C,WC-09,C,2026-04-22 22:00:00,2026-04-23 06:00:00,100022,53,52,14,OP-1027
2026-04-23-A,WC-01,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100004,53,52,5,OP-1015
2026-04-23-A,WC-02,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100004,68,68,17,OP-1004
2026-04-23-A,WC-03,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100004,58,59,32,OP-1017
2026-04-23-A,WC-04,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100013,74,72,14,OP-1005
2026-04-23-A,WC-05,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100013,66,66,9,OP-1018
2026-04-23-A,WC-06,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100013,68,67,45,OP-1027
2026-04-23-A,WC-07,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100022,59,57,9,OP-1008
2026-04-23-A,WC-08,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100022,67,67,36,OP-1014
2026-04-23-A,WC-09,A,2026-04-23 06:00:00,2026-04-23 14:00:00,100022,63,62,27,OP-1036
2026-04-23-B,WC-01,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100004,48,45,10,OP-1036
2026-04-23-B,WC-02,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100004,57,57,4,OP-1021
2026-04-23-B,WC-03,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100004,50,48,24,OP-1028
2026-04-23-B,WC-04,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100013,62,60,7,OP-1034
2026-04-23-B,WC-05,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100013,63,62,39,OP-1019
2026-04-23-B,WC-06,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100013,54,51,0,OP-1008
2026-04-23-B,WC-07,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100022,47,46,5,OP-1006
2026-04-23-B,WC-08,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100022,70,68,29,OP-1019
2026-04-23-B,WC-09,B,2026-04-23 14:00:00,2026-04-23 22:00:00,100022,48,48,17,OP-1012
2026-04-23-C,WC-01,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100004,63,62,15,OP-1023
2026-04-23-C,WC-02,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100004,75,73,13,OP-1037
2026-04-23-C,WC-03,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100004,56,55,44,OP-1024
2026-04-23-C,WC-04,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100013,65,65,45,OP-1000
2026-04-23-C,WC-05,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100013,59,59,18,OP-1026
2026-04-23-C,WC-06,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100013,52,51,21,OP-1017
2026-04-23-C,WC-07,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100022,53,53,19,OP-1009
2026-04-23-C,WC-08,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100022,58,56,44,OP-1006
2026-04-23-C,WC-09,C,2026-04-23 22:00:00,2026-04-24 06:00:00,100022,53,51,33,OP-1001
2026-04-24-A,WC-01,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100004,74,72,12,OP-1038
2026-04-24-A,WC-02,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100004,55,54,36,OP-1021
2026-04-24-A,WC-03,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100004,54,53,9,OP-1038
2026-04-24-A,WC-04,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100013,65,62,39,OP-1002
2026-04-24-A,WC-05,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100013,62,60,28,OP-1014
2026-04-24-A,WC-06,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100013,62,61,10,OP-1037
2026-04-24-A,WC-07,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100022,61,62,37,OP-1027
2026-04-24-A,WC-08,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100022,69,67,38,OP-1032
2026-04-24-A,WC-09,A,2026-04-24 06:00:00,2026-04-24 14:00:00,100022,55,53,36,OP-1003
2026-04-24-B,WC-01,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100004,56,55,3,OP-1018
2026-04-24-B,WC-02,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100004,70,68,11,OP-1023
2026-04-24-B,WC-03,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100004,52,52,40,OP-1000
2026-04-24-B,WC-04,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100013,62,62,33,OP-1035
2026-04-24-B,WC-05,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100013,57,55,30,OP-1021
2026-04-24-B,WC-06,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100013,61,61,18,OP-1021
2026-04-24-B,WC-07,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100022,56,54,31,OP-1004
2026-04-24-B,WC-08,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100022,65,62,36,OP-1018
2026-04-24-B,WC-09,B,2026-04-24 14:00:00,2026-04-24 22:00:00,100022,81,78,39,OP-1029
2026-04-24-C,WC-01,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100004,64,61,22,OP-1025
2026-04-24-C,WC-02,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100004,70,68,27,OP-1007
2026-04-24-C,WC-03,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100004,59,58,37,OP-1028
2026-04-24-C,WC-04,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100013,55,54,7,OP-1031
2026-04-24-C,WC-05,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100013,60,58,21,OP-1007
2026-04-24-C,WC-06,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100013,60,59,41,OP-1033
2026-04-24-C,WC-07,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100022,57,57,9,OP-1017
2026-04-24-C,WC-08,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100022,73,72,24,OP-1018
2026-04-24-C,WC-09,C,2026-04-24 22:00:00,2026-04-25 06:00:00,100022,73,71,12,OP-1015
2026-04-25-A,WC-01,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100004,69,67,28,OP-1015
2026-04-25-A,WC-02,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100004,70,70,22,OP-1036
2026-04-25-A,WC-03,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100004,71,70,14,OP-1034
2026-04-25-A,WC-04,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100013,53,53,19,OP-1014
2026-04-25-A,WC-05,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100013,49,48,33,OP-1025
2026-04-25-A,WC-06,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100013,58,58,12,OP-1004
2026-04-25-A,WC-07,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100022,59,60,17,OP-1019
2026-04-25-A,WC-08,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100022,59,57,41,OP-1033
2026-04-25-A,WC-09,A,2026-04-25 06:00:00,2026-04-25 14:00:00,100022,62,62,20,OP-1039
2026-04-25-B,WC-01,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100004,61,59,45,OP-1010
2026-04-25-B,WC-02,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100004,74,73,33,OP-1017
2026-04-25-B,WC-03,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100004,74,75,33,OP-1013
2026-04-25-B,WC-04,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100013,52,52,43,OP-1027
2026-04-25-B,WC-05,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100013,48,47,2,OP-1012
2026-04-25-B,WC-06,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100013,63,62,34,OP-1004
2026-04-25-B,WC-07,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100022,54,53,15,OP-1030
2026-04-25-B,WC-08,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100022,62,63,36,OP-1038
2026-04-25-B,WC-09,B,2026-04-25 14:00:00,2026-04-25 22:00:00,100022,53,51,22,OP-1037
2026-04-25-C,WC-01,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100004,56,55,4,OP-1010
2026-04-25-C,WC-02,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100004,62,62,35,OP-1000
2026-04-25-C,WC-03,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100004,73,74,31,OP-1001
2026-04-25-C,WC-04,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100013,60,59,17,OP-1035
2026-04-25-C,WC-05,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100013,49,49,16,OP-1021
2026-04-25-C,WC-06,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100013,63,61,17,OP-1013
2026-04-25-C,WC-07,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100022,55,54,27,OP-1022
2026-04-25-C,WC-08,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100022,81,80,41,OP-1020
2026-04-25-C,WC-09,C,2026-04-25 22:00:00,2026-04-26 06:00:00,100022,67,67,18,OP-1025
2026-04-26-A,WC-01,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100004,56,54,0,OP-1002
2026-04-26-A,WC-02,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100004,62,63,41,OP-1012
2026-04-26-A,WC-03,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100004,75,73,19,OP-1030
2026-04-26-A,WC-04,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100013,50,51,3,OP-1001
2026-04-26-A,WC-05,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100013,59,59,44,OP-1006
2026-04-26-A,WC-06,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100013,65,63,25,OP-1037
2026-04-26-A,WC-07,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100022,57,58,29,OP-1031
2026-04-26-A,WC-08,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100022,58,56,17,OP-1033
2026-04-26-A,WC-09,A,2026-04-26 06:00:00,2026-04-26 14:00:00,100022,46,45,7,OP-1024
2026-04-26-B,WC-01,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100004,66,65,24,OP-1015
2026-04-26-B,WC-02,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100004,53,52,42,OP-1036
2026-04-26-B,WC-03,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100004,52,53,22,OP-1010
2026-04-26-B,WC-04,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100013,52,53,43,OP-1025
2026-04-26-B,WC-05,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100013,48,47,31,OP-1011
2026-04-26-B,WC-06,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100013,50,50,44,OP-1009
2026-04-26-B,WC-07,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100022,65,63,28,OP-1035
2026-04-26-B,WC-08,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100022,70,69,15,OP-1028
2026-04-26-B,WC-09,B,2026-04-26 14:00:00,2026-04-26 22:00:00,100022,57,55,19,OP-1032
2026-04-26-C,WC-01,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100004,58,58,8,OP-1037
2026-04-26-C,WC-02,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100004,41,41,25,OP-1022
2026-04-26-C,WC-03,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100004,54,53,18,OP-1017
2026-04-26-C,WC-04,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100013,57,57,42,OP-1012
2026-04-26-C,WC-05,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100013,45,42,26,OP-1001
2026-04-26-C,WC-06,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100013,52,51,21,OP-1007
2026-04-26-C,WC-07,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100022,70,70,25,OP-1007
2026-04-26-C,WC-08,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100022,64,65,20,OP-1007
2026-04-26-C,WC-09,C,2026-04-26 22:00:00,2026-04-27 06:00:00,100022,44,42,3,OP-1010
2026-04-27-A,WC-01,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100004,64,63,32,OP-1034
2026-04-27-A,WC-02,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100004,60,60,20,OP-1008
2026-04-27-A,WC-03,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100004,51,48,23,OP-1028
2026-04-27-A,WC-04,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100013,60,58,5,OP-1026
2026-04-27-A,WC-05,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100013,53,54,25,OP-1004
2026-04-27-A,WC-06,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100013,66,67,0,OP-1003
2026-04-27-A,WC-07,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100022,80,78,30,OP-1026
2026-04-27-A,WC-08,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100022,52,52,34,OP-1023
2026-04-27-A,WC-09,A,2026-04-27 06:00:00,2026-04-27 14:00:00,100022,66,64,7,OP-1002
2026-04-27-B,WC-01,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100004,55,56,7,OP-1007
2026-04-27-B,WC-02,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100004,62,61,19,OP-1003
2026-04-27-B,WC-03,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100004,54,53,31,OP-1004
2026-04-27-B,WC-04,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100013,44,45,23,OP-1033
2026-04-27-B,WC-05,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100013,56,56,1,OP-1010
2026-04-27-B,WC-06,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100013,48,48,4,OP-1020
2026-04-27-B,WC-07,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100022,63,63,14,OP-1026
2026-04-27-B,WC-08,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100022,58,58,37,OP-1033
2026-04-27-B,WC-09,B,2026-04-27 14:00:00,2026-04-27 22:00:00,100022,74,73,14,OP-1029
2026-04-27-C,WC-01,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100004,55,53,17,OP-1008
2026-04-27-C,WC-02,C,2026-04-27 22:00:00,2026-04-28 06:00:00,100004,53,52,35,OP-1009
