station_id,prod_day,shift_code,shift_id,work_order_no,inspection_events,mes_units_completed,qty_variance_pct,shift_present,variance_flag,downtime_min
S4,2026-05-13,C,2026-05-13-C,WO-100016,53,52,-1.887,True,False,30
S4,2026-05-14,A,2026-05-14-A,WO-100016,53,52,-1.887,True,False,29
S4,2026-05-14,B,2026-05-14-B,WO-100016,53,53,0.0,True,False,40
S4,2026-05-14,C,2026-05-14-C,WO-100016,68,67,-1.471,True,False,43
S4,2026-05-15,A,2026-05-15-A,WO-100016,72,72,0.0,True,False,8
S4,2026-05-15,B,2026-05-15-B,WO-100016,64,63,-1.563,True,False,0
S4,2026-05-15,C,2026-05-15-C,WO-100016,66,67,1.515,True,False,23
S4,2026-05-16,A,2026-05-16-A,WO-100016,65,66,1.538,True,False,31
S4,2026-05-16,B,2026-05-16-B,WO-100016,77,76,-1.299,True,False,29
S4,2026-05-16,C,2026-05-16-C,WO-100016,63,64,1.587,True,False,23
S4,2026-05-17,A,2026-05-17-A,WO-100016,62,63,1.613,True,False,32
S4,2026-05-17,B,2026-05-17-B,WO-100016,58,58,0.0,True,False,45
S4,2026-05-17,C,2026-05-17-C,WO-100016,59,58,-1.695,True,False,36
S4,2026-05-18,A,2026-05-18-A,WO-100016,65,65,0.0,True,False,14
S4,2026-05-18,B,2026-05-18-B,WO-100016,62,62,0.0,True,False,21
S4,2026-05-18,C,2026-05-18-C,WO-100016,64,65,1.563,True,False,27
S4,2026-05-19,A,2026-05-19-A,WO-100016,67,68,1.493,True,False,4
S4,2026-05-19,B,2026-05-19-B,WO-100016,61,60,-1.639,True,False,33
S4,2026-05-19,C,2026-05-19-C,WO-100016,77,76,-1.299,True,False,4
S4,2026-05-20,A,2026-05-20-A,WO-100017,59,59,0.0,True,False,27
S4,2026-05-20,B,2026-05-20-B,WO-100017,63,63,0.0,True,False,19
S4,2026-05-20,C,2026-05-20-C,WO-100017,62,61,-1.613,True,False,20
S4,2026-05-21,A,2026-05-21-A,WO-100017,61,62,1.639,True,False,25
S4,2026-05-21,B,2026-05-21-B,WO-100017,58,59,1.724,True,False,6
S4,2026-05-21,C,2026-05-21-C,WO-100017,55,55,0.0,True,False,19
S4,2026-05-22,A,2026-05-22-A,WO-100017,59,60,1.695,True,False,39
S4,2026-05-22,B,2026-05-22-B,WO-100017,47,46,-2.128,True,False,33
S4,2026-05-22,C,2026-05-22-C,WO-100017,65,64,-1.538,True,False,19
S4,2026-05-23,A,2026-05-23-A,WO-100017,38,38,0.0,True,False,0
S4,2026-05-23,B,2026-05-23-B,WO-100017,58,57,-1.724,True,False,6
S4,2026-05-23,C,2026-05-23-C,WO-100017,57,58,1.754,True,False,42
S4,2026-05-24,A,2026-05-24-A,WO-100017,67,68,1.493,True,False,11
S4,2026-05-24,B,2026-05-24-B,WO-100017,63,62,-1.587,True,False,11
S4,2026-05-24,C,2026-05-24-C,WO-100017,54,54,0.0,True,False,36
S4,2026-05-25,A,2026-05-25-A,WO-100017,53,52,-1.887,True,False,6
S4,2026-05-25,B,2026-05-25-B,WO-100017,53,54,1.887,True,False,42
S4,2026-05-25,C,2026-05-25-C,WO-100017,59,58,-1.695,True,False,33
S4,2026-05-26,A,2026-05-26-A,WO-100017,53,54,1.887,True,False,7
S4,2026-05-26,B,2026-05-26-B,WO-100017,54,53,-1.852,True,False,12
S4,2026-05-26,C,2026-05-26-C,WO-100017,65,66,1.538,True,False,0
S4,2026-05-27,A,2026-05-27-A,WO-100018,68,69,1.471,True,False,0
S4,2026-05-27,B,2026-05-27-B,WO-100018,69,68,-1.449,True,False,6
S4,2026-05-27,C,2026-05-27-C,WO-100018,67,67,0.0,True,False,29
S4,2026-05-28,A,2026-05-28-A,WO-100018,60,60,0.0,True,False,27
S4,2026-05-28,B,2026-05-28-B,WO-100018,73,74,1.37,True,False,44
S4,2026-05-28,C,2026-05-28-C,WO-100018,64,65,1.563,True,False,8
S4,2026-05-29,A,2026-05-29-A,WO-100018,67,67,0.0,True,False,33
S4,2026-05-29,B,2026-05-29-B,WO-100018,69,69,0.0,True,False,34
S4,2026-05-29,C,2026-05-29-C,WO-100018,70,70,0.0,True,False,42
S4,2026-05-30,A,2026-05-30-A,WO-100018,65,65,0.0,True,False,37
S4,2026-05-30,B,2026-05-30-B,WO-100018,58,59,1.724,True,False,8
S4,2026-05-30,C,2026-05-30-C,WO-100018,11,11,0.0,True,False,32
S5,2026-03-31,C,2026-03-31-C,,52,51,-1.923,True,False,41
S5,2026-04-01,A,2026-04-01-A,WO-100010,59,59,0.0,True,False,32
S5,2026-04-01,B,2026-04-01-B,WO-100010,59,59,0.0,True,False,41
S5,2026-04-01,C,2026-04-01-C,WO-100010,62,62,0.0,True,False,23
S5,2026-04-02,A,2026-04-02-A,WO-100010,58,57,-1.724,True,False,1
S5,2026-04-02,B,2026-04-02-B,WO-100010,65,65,0.0,True,False,23
S5,2026-04-02,C,2026-04-02-C,WO-100010,60,59,-1.667,True,False,15
S5,2026-04-03,A,2026-04-03-A,WO-100010,59,60,1.695,True,False,38
S5,2026-04-03,B,2026-04-03-B,WO-100010,75,75,0.0,True,False,8
S5,2026-04-03,C,2026-04-03-C,WO-100010,47,46,-2.128,True,False,33
S5,2026-04-04,A,2026-04-04-A,WO-100010,66,65,-1.515,True,False,2
S5,2026-04-04,B,2026-04-04-B,WO-100010,54,54,0.0,True,False,7
S5,2026-04-04,C,2026-04-04-C,WO-100010,53,52,-1.887,True,False,20
S5,2026-04-05,A,2026-04-05-A,WO-100010,66,65,-1.515,True,False,33
S5,2026-04-05,B,2026-04-05-B,WO-100010,68,67,-1.471,True,False,15
S5,2026-04-05,C,2026-04-05-C,WO-100010,63,64,1.587,True,False,18
S5,2026-04-06,A,2026-04-06-A,WO-100010,64,64,0.0,True,False,37
S5,2026-04-06,B,2026-04-06-B,WO-100010,55,54,-1.818,True,False,33
S5,2026-04-06,C,2026-04-06-C,WO-100010,61,61,0.0,True,False,14
S5,2026-04-07,A,2026-04-07-A,WO-100010,52,53,1.923,True,False,33
S5,2026-04-07,B,2026-04-07-B,WO-100010,46,46,0.0,True,False,7
S5,2026-04-07,C,2026-04-07-C,WO-100010,56,56,0.0,True,False,22
S5,2026-04-08,A,2026-04-08-A,WO-100011,65,64,-1.538,True,False,45
S5,2026-04-08,B,2026-04-08-B,WO-100011,67,66,-1.493,True,False,36
S5,2026-04-08,C,2026-04-08-C,WO-100011,74,74,0.0,True,False,27
S5,2026-04-09,A,2026-04-09-A,WO-100011,69,70,1.449,True,False,20
S5,2026-04-09,B,2026-04-09-B,WO-100011,65,66,1.538,True,False,16
S5,2026-04-09,C,2026-04-09-C,WO-100011,63,62,-1.587,True,False,28
S5,2026-04-10,A,2026-04-10-A,WO-100011,55,55,0.0,True,False,41
S5,2026-04-10,B,2026-04-10-B,WO-100011,65,64,-1.538,True,False,19
S5,2026-04-10,C,2026-04-10-C,WO-100011,64,64,0.0,True,False,30
S5,2026-04-11,A,2026-04-11-A,WO-100011,59,59,0.0,True,False,19
S5,2026-04-11,B,2026-04-11-B,WO-100011,49,49,0.0,True,False,2
S5,2026-04-11,C,2026-04-11-C,WO-100011,51,52,1.961,True,False,37
S5,2026-04-12,A,2026-04-12-A,WO-100011,66,67,1.515,True,False,39
S5,2026-04-12,B,2026-04-12-B,WO-100011,69,70,1.449,True,False,16
S5,2026-04-12,C,2026-04-12-C,WO-100011,53,54,1.887,True,False,25
S5,2026-04-13,A,2026-04-13-A,WO-100011,64,64,0.0,True,False,24
S5,2026-04-13,B,2026-04-13-B,WO-100011,41,40,-2.439,True,False,18
S5,2026-04-13,C,2026-04-13-C,WO-100011,58,58,0.0,True,False,37
S5,2026-04-14,A,2026-04-14-A,WO-100011,65,64,-1.538,True,False,33
S5,2026-04-14,B,2026-04-14-B,WO-100011,60,59,-1.667,True,False,29
S5,2026-04-14,C,2026-04-14-C,WO-100011,49,49,0.0,True,False,24
S5,2026-04-15,A,2026-04-15-A,WO-100012,61,62,1.639,True,False,37
S5,2026-04-15,B,2026-04-15-B,WO-100012,59,58,-1.695,True,False,43
S5,2026-04-15,C,2026-04-15-C,WO-100012,72,71,-1.389,True,False,42
S5,2026-04-16,A,2026-04-16-A,WO-100012,76,77,1.316,True,False,3
S5,2026-04-16,B,2026-04-16-B,WO-100012,60,60,0.0,True,False,14
S5,2026-04-16,C,2026-04-16-C,WO-100012,53,53,0.0,True,False,3
S5,2026-04-17,A,2026-04-17-A,WO-100012,54,53,-1.852,True,False,38
S5,2026-04-17,B,2026-04-17-B,WO-100012,61,60,-1.639,True,False,19
S5,2026-04-17,C,2026-04-17-C,WO-100012,59,60,1.695,True,False,12
S5,2026-04-18,A,2026-04-18-A,WO-100012,68,69,1.471,True,False,16
S5,2026-04-18,B,2026-04-18-B,WO-100012,57,58,1.754,True,False,26
S5,2026-04-18,C,2026-04-18-C,WO-100012,51,50,-1.961,True,False,1
S5,2026-04-19,A,2026-04-19-A,WO-100012,63,62,-1.587,True,False,31
S5,2026-04-19,B,2026-04-19-B,WO-100012,82,81,-1.22,True,False,41
S5,2026-04-19,C,2026-04-19-C,WO-100012,70,71,1.429,True,False,2
S5,2026-04-20,A,2026-04-20-A,WO-100012,47,46,-2.128,True,False,39
S5,2026-04-20,B,2026-04-20-B,WO-100012,56,57,1.786,True,False,45
S5,2026-04-20,C,2026-04-20-C,WO-100012,68,67,-1.471,True,False,17
S5,2026-04-21,A,2026-04-21-A,WO-100012,44,44,0.0,True,False,18
S5,2026-04-21,B,2026-04-21-B,WO-100012,62,61,-1.613,True,False,7
S5,2026-04-21,C,2026-04-21-C,WO-100012,57,58,1.754,True,False,5
S5,2026-04-22,A,2026-04-22-A,WO-100013,71,70,-1.408,True,False,26
S5,2026-04-22,B,2026-04-22-B,WO-100013,55,55,0.0,True,False,33
S5,2026-04-22,C,2026-04-22-C,WO-100013,68,67,-1.471,True,False,43
S5,2026-04-23,A,2026-04-23-A,WO-100013,65,66,1.538,True,False,9
S5,2026-04-23,B,2026-04-23-B,WO-100013,63,62,-1.587,True,False,39
S5,2026-04-23,C,2026-04-23-C,WO-100013,59,59,0.0,True,False,18
S5,2026-04-24,A,2026-04-24-A,WO-100013,60,60,0.0,True,False,28
S5,2026-04-24,B,2026-04-24-B,WO-100013,56,55,-1.786,True,False,30
S5,2026-04-24,C,2026-04-24-C,WO-100013,59,58,-1.695,True,False,21
S5,2026-04-25,A,2026-04-25-A,WO-100013,48,48,0.0,True,False,33
S5,2026-04-25,B,2026-04-25-B,WO-100013,47,47,0.0,True,False,2
S5,2026-04-25,C,2026-04-25-C,WO-100013,48,49,2.083,True,False,16
S5,2026-04-26,A,2026-04-26-A,WO-100013,59,59,0.0,True,False,44
S5,2026-04-26,B,2026-04-26-B,WO-100013,48,47,-2.083,True,False,31
S5,2026-04-26,C,2026-04-26-C,WO-100013,43,42,-2.326,True,False,26
S5,2026-04-27,A,2026-04-27-A,WO-100013,53,54,1.887,True,False,25
S5,2026-04-27,B,2026-04-27-B,WO-100013,55,56,1.818,True,False,1
S5,2026-04-27,C,2026-04-27-C,WO-100013,58,59,1.724,True,False,13
S5,2026-04-28,A,2026-04-28-A,WO-100013,71,70,-1.408,True,False,12
S5,2026-04-28,B,2026-04-28-B,WO-100013,65,64,-1.538,True,False,10
S5,2026-04-28,C,2026-04-28-C,WO-100013,54,53,-1.852,True,False,22
S5,2026-04-29,A,2026-04-29-A,WO-100014,56,57,1.786,True,False,25
S5,2026-04-29,B,2026-04-29-B,WO-100014,66,66,0.0,True,False,10
S5,2026-04-29,C,2026-04-29-C,WO-100014,57,57,0.0,True,False,1
S5,2026-04-30,A,2026-04-30-A,WO-100014,46,47,2.174,True,False,29
S5,2026-04-30,B,2026-04-30-B,WO-100014,51,51,0.0,True,False,25
S5,2026-04-30,C,2026-04-30-C,WO-100014,44,43,-2.273,True,False,31
S5,2026-05-01,A,2026-05-01-A,WO-100014,60,60,0.0,True,False,33
S5,2026-05-01,B,2026-05-01-B,WO-100014,64,63,-1.563,True,False,20
S5,2026-05-01,C,2026-05-01-C,WO-100014,66,67,1.515,True,False,22
S5,2026-05-02,A,2026-05-02-A,WO-100014,63,62,-1.587,True,False,0
S5,2026-05-02,B,2026-05-02-B,WO-100014,48,49,2.083,True,False,21
S5,2026-05-02,C,2026-05-02-C,WO-100014,76,77,1.316,True,False,3
S5,2026-05-03,A,2026-05-03-A,WO-100014,63,63,0.0,True,False,37
S5,2026-05-03,B,2026-05-03-B,WO-100014,57,58,1.754,True,False,8
S5,2026-05-03,C,2026-05-03-C,WO-100014,64,64,0.0,True,False,10
S5,2026-05-04,A,2026-05-04-A,WO-100014,64,63,-1.563,True,False,13
S5,2026-05-04,B,2026-05-04-B,WO-100014,49,50,2.041,True,False,14
S5,2026-05-04,C,2026-05-04-C,WO-100014,59,58,-1.695,True,False,20
S5,2026-05-05,A,2026-05-05-A,WO-100014,61,62,1.639,True,False,36
S5,2026-05-05,B,2026-05-05-B,WO-100014,69,70,1.449,True,False,29
S5,2026-05-05,C,2026-05-05-C,WO-100014,42,43,2.381,True,False,33
S5,2026-05-06,A,2026-05-06-A,WO-100015,65,64,-1.538,True,False,14
S5,2026-05-06,B,2026-05-06-B,WO-100015,42,14,-66.667,True,True,36
S5,2026-05-06,C,2026-05-06-C,WO-100015,51,51,0.0,True,False,4
S5,2026-05-07,A,2026-05-07-A,WO-100015,55,55,0.0,True,False,7
S5,2026-05-07,B,2026-05-07-B,WO-100015,66,65,-1.515,True,False,37
S5,2026-05-07,C,2026-05-07-C,WO-100015,54,54,0.0,True,False,42
S5,2026-05-08,A,2026-05-08-A,WO-100015,53,52,-1.887,True,False,28
S5,2026-05-08,B,2026-05-08-B,WO-100015,70,70,0.0,True,False,18
S5,2026-05-08,C,2026-05-08-C,WO-100015,67,68,1.493,True,False,6
S5,2026-05-09,A,2026-05-09-A,WO-100015,53,53,0.0,True,False,38
S5,2026-05-09,B,2026-05-09-B,WO-100015,57,57,0.0,True,False,21
S5,2026-05-09,C,2026-05-09-C,WO-100015,65,65,0.0,True,False,21
S5,2026-05-10,A,2026-05-10-A,WO-100015,54,53,-1.852,True,False,35
S5,2026-05-10,B,2026-05-10-B,WO-100015,60,59,-1.667,True,False,31
S5,2026-05-10,C,2026-05-10-C,WO-100015,58,58,0.0,True,False,6
S5,2026-05-11,A,2026-05-11-A,WO-100015,41,41,0.0,True,False,8
S5,2026-05-11,B,2026-05-11-B,WO-100015,51,52,1.961,True,False,14
S5,2026-05-11,C,2026-05-11-C,WO-100015,53,53,0.0,True,False,9
S5,2026-05-12,A,2026-05-12-A,WO-100015,48,49,2.083,True,False,24
S5,2026-05-12,B,2026-05-12-B,WO-100015,52,53,1.923,True,False,0
S5,2026-05-12,C,2026-05-12-C,WO-100015,66,66,0.0,True,False,36
S5,2026-05-13,A,2026-05-13-A,WO-100016,60,60,0.0,True,False,13
S5,2026-05-13,B,2026-05-13-B,WO-100016,66,65,-1.515,True,False,18
S5,2026-05-13,C,2026-05-13-C,WO-100016,63,64,1.587,True,False,8
S5,2026-05-14,A,2026-05-14-A,WO-100016,67,66,-1.493,True,False,21
S5,2026-05-14,B,2026-05-14-B,WO-100016,69,70,1.449,True,False,15
S5,2026-05-14,C,2026-05-14-C,WO-100016,68,69,1.471,True,False,22
S5,2026-05-15,A,2026-05-15-A,WO-100016,63,64,1.587,True,False,30
S5,2026-05-15,B,2026-05-15-B,WO-100016,63,62,-1.587,True,False,18
S5,2026-05-15,C,2026-05-15-C,WO-100016,57,57,0.0,True,False,38
S5,2026-05-16,A,2026-05-16-A,WO-100016,62,62,0.0,True,False,12
S5,2026-05-16,B,2026-05-16-B,WO-100016,71,71,0.0,True,False,24
S5,2026-05-16,C,2026-05-16-C,WO-100016,65,64,-1.538,True,False,42
S5,2026-05-17,A,2026-05-17-A,WO-100016,56,57,1.786,True,False,28
S5,2026-05-17,B,2026-05-17-B,WO-100016,49,48,-2.041,True,False,7
S5,2026-05-17,C,2026-05-17-C,WO-100016,64,64,0.0,True,False,16
S5,2026-05-18,A,2026-05-18-A,WO-100016,58,58,0.0,True,False,32
S5,2026-05-18,B,2026-05-18-B,WO-100016,56,55,-1.786,True,False,8
S5,2026-05-18,C,2026-05-18-C,WO-100016,64,65,1.563,True,False,32
S5,2026-05-19,A,2026-05-19-A,WO-100016,58,58,0.0,True,False,18
S5,2026-05-19,B,2026-05-19-B,WO-100016,50,50,0.0,True,False,33
S5,2026-05-19,C,2026-05-19-C,WO-100016,56,57,1.786,True,False,9
S5,2026-05-20,A,2026-05-20-A,WO-100017,52,52,0.0,True,False,27
S5,2026-05-20,B,2026-05-20-B,WO-100017,54,54,0.0,True,False,43
S5,2026-05-20,C,2026-05-20-C,WO-100017,63,64,1.587,True,False,35
S5,2026-05-21,A,2026-05-21-A,WO-100017,61,61,0.0,True,False,12
S5,2026-05-21,B,2026-05-21-B,WO-100017,49,94,91.837,True,True,10
S5,2026-05-21,C,2026-05-21-C,WO-100017,54,53,-1.852,True,False,3
S5,2026-05-22,A,2026-05-22-A,WO-100017,57,57,0.0,True,False,5
S5,2026-05-22,B,2026-05-22-B,WO-100017,61,61,0.0,True,False,7
S5,2026-05-22,C,2026-05-22-C,WO-100017,64,65,1.563,True,False,12
S5,2026-05-23,A,2026-05-23-A,WO-100017,59,58,-1.695,True,False,28
S5,2026-05-23,B,2026-05-23-B,WO-100017,48,47,-2.083,True,False,24
S5,2026-05-23,C,2026-05-23-C,WO-100017,68,67,-1.471,True,False,22
S5,2026-05-24,A,2026-05-24-A,WO-100017,64,65,1.563,True,False,42
S5,2026-05-24,B,2026-05-24-B,WO-100017,61,62,1.639,True,False,42
S5,2026-05-24,C,2026-05-24-C,WO-100017,61,62,1.639,True,False,28
S5,2026-05-25,A,2026-05-25-A,WO-100017,68,69,1.471,True,False,30
S5,2026-05-25,B,2026-05-25-B,WO-100017,75,74,-1.333,True,False,37
S5,2026-05-25,C,2026-05-25-C,WO-100017,59,59,0.0,True,False,10
S5,2026-05-26,A,2026-05-26-A,WO-100017,70,69,-1.429,True,False,20
S5,2026-05-26,B,2026-05-26-B,WO-100017,58,59,1.724,True,False,45
S5,2026-05-26,C,2026-05-26-C,WO-100017,61,60,-1.639,True,False,27
S5,2026-05-27,A,2026-05-27-A,WO-100018,51,52,1.961,True,False,35
S5,2026-05-27,B,2026-05-27-B,WO-100018,55,56,1.818,True,False,16
S5,2026-05-27,C,2026-05-27-C,WO-100018,72,72,0.0,True,False,5
S5,2026-05-28,A,2026-05-28-A,WO-100018,65,65,0.0,True,False,37
S5,2026-05-28,B,2026-05-28-B,WO-100018,63,63,0.0,True,False,12
S5,2026-05-28,C,2026-05-28-C,WO-100018,55,55,0.0,True,False,28
S5,2026-05-29,A,2026-05-29-A,WO-100018,53,54,1.887,True,False,7
S5,2026-05-29,B,2026-05-29-B,WO-100018,68,68,0.0,True,False,40
S5,2026-05-29,C,2026-05-29-C,WO-100018,58,59,1.724,True,False,22
S5,2026-05-30,A,2026-05-30-A,WO-100018,60,60,0.0,True,False,30
S5,2026-05-30,B,2026-05-30-B,WO-100018,62,61,-1.613,True,False,40
S5,2026-05-30,C,2026-05-30-C,WO-100018,21,21,0.0,True,False,37
S6,2026-03-31,C,2026-03-31-C,,42,43,2.381,True,False,21
S6,2026-04-01,A,2026-04-01-A,WO-100010,55,54,-1.818,True,False,3
S6,2026-04-01,B,2026-04-01-B,WO-100010,58,57,-1.724,True,False,0
S6,2026-04-01,C,2026-04-01-C,WO-100010,64,65,1.563,True,False,28
S6,2026-04-02,A,2026-04-02-A,WO-100010,68,69,1.471,True,False,36
S6,2026-04-02,B,2026-04-02-B,WO-100010,71,71,0.0,True,False,37
S6,2026-04-02,C,2026-04-02-C,WO-100010,63,62,-1.587,True,False,9
S6,2026-04-03,A,2026-04-03-A,WO-100010,49,50,2.041,True,False,44
S6,2026-04-03,B,2026-04-03-B,WO-100010,54,53,-1.852,True,False,20
S6,2026-04-03,C,2026-04-03-C,WO-100010,50,50,0.0,True,False,35
S6,2026-04-04,A,2026-04-04-A,WO-100010,65,66,1.538,True,False,19
S6,2026-04-04,B,2026-04-04-B,WO-100010,58,57,-1.724,True,False,4
S6,2026-04-04,C,2026-04-04-C,WO-100010,66,66,0.0,True,False,23
S6,2026-04-05,A,2026-04-05-A,WO-100010,63,63,0.0,True,False,19
S6,2026-04-05,B,2026-04-05-B,WO-100010,72,72,0.0,True,False,24
S6,2026-04-05,C,2026-04-05-C,WO-100010,72,71,-1.389,True,False,8
S6,2026-04-06,A,2026-04-06-A,WO-100010,58,58,0.0,True,False,17
S6,2026-04-06,B,2026-04-06-B,WO-100010,71,71,0.0,True,False,35
S6,2026-04-06,C,2026-04-06-C,WO-100010,49,49,0.0,True,False,28
S6,2026-04-07,A,2026-04-07-A,WO-100010,60,61,1.667,True,False,0
S6,2026-04-07,B,2026-04-07-B,WO-100010,50,49,-2.0,True,False,2
S6,2026-04-07,C,2026-04-07-C,WO-100010,58,59,1.724,True,False,34
S6,2026-04-08,A,2026-04-08-A,WO-100011,54,53,-1.852,True,False,33
S6,2026-04-08,B,2026-04-08-B,WO-100011,51,52,1.961,True,False,26
S6,2026-04-08,C,2026-04-08-C,WO-100011,52,52,0.0,True,False,39
S6,2026-04-09,A,2026-04-09-A,WO-100011,42,41,-2.381,True,False,32
S6,2026-04-09,B,2026-04-09-B,WO-100011,59,58,-1.695,True,False,16
S6,2026-04-09,C,2026-04-09-C,WO-100011,55,55,0.0,True,False,32
S6,2026-04-10,A,2026-04-10-A,WO-100011,58,58,0.0,True,False,29
S6,2026-04-10,B,2026-04-10-B,WO-100011,64,56,-12.5,True,True,23
S6,2026-04-10,C,2026-04-10-C,WO-100011,72,72,0.0,True,False,33
S6,2026-04-11,A,2026-04-11-A,WO-100011,56,57,1.786,True,False,8
S6,2026-04-11,B,2026-04-11-B,WO-100011,62,62,0.0,True,False,18
S6,2026-04-11,C,2026-04-11-C,WO-100011,62,16,-74.194,True,True,15
S6,2026-04-12,A,2026-04-12-A,WO-100011,60,61,1.667,True,False,12
S6,2026-04-12,B,2026-04-12-B,WO-100011,83,82,-1.205,True,False,6
S6,2026-04-12,C,2026-04-12-C,WO-100011,54,55,1.852,True,False,4
S6,2026-04-13,A,2026-04-13-A,WO-100011,68,67,-1.471,True,False,5
S6,2026-04-13,B,2026-04-13-B,WO-100011,54,55,1.852,True,False,10
S6,2026-04-13,C,2026-04-13-C,WO-100011,69,70,1.449,True,False,12
S6,2026-04-14,A,2026-04-14-A,WO-100011,71,27,-61.972,True,True,9
S6,2026-04-14,B,2026-04-14-B,WO-100011,59,60,1.695,True,False,25
S6,2026-04-14,C,2026-04-14-C,WO-100011,53,53,0.0,True,False,25
S6,2026-04-15,A,2026-04-15-A,WO-100012,61,60,-1.639,True,False,12
S6,2026-04-15,B,2026-04-15-B,WO-100012,59,59,0.0,True,False,11
S6,2026-04-15,C,2026-04-15-C,WO-100012,63,64,1.587,True,False,1
S6,2026-04-16,A,2026-04-16-A,WO-100012,54,55,1.852,True,False,15
S6,2026-04-16,B,2026-04-16-B,WO-100012,60,61,1.667,True,False,19
S6,2026-04-16,C,2026-04-16-C,WO-100012,61,62,1.639,True,False,7
S6,2026-04-17,A,2026-04-17-A,WO-100012,54,55,1.852,True,False,27
S6,2026-04-17,B,2026-04-17-B,WO-100012,61,60,-1.639,True,False,35
S6,2026-04-17,C,2026-04-17-C,WO-100012,53,54,1.887,True,False,37
S6,2026-04-18,A,2026-04-18-A,WO-100012,75,75,0.0,True,False,45
S6,2026-04-18,B,2026-04-18-B,WO-100012,68,68,0.0,True,False,42
S6,2026-04-18,C,2026-04-18-C,WO-100012,61,60,-1.639,True,False,21
S6,2026-04-19,A,2026-04-19-A,WO-100012,54,53,-1.852,True,False,45
S6,2026-04-19,B,2026-04-19-B,WO-100012,51,52,1.961,True,False,25
S6,2026-04-19,C,2026-04-19-C,WO-100012,57,58,1.754,True,False,12
S6,2026-04-20,A,2026-04-20-A,WO-100012,48,49,2.083,True,False,2
S6,2026-04-20,B,2026-04-20-B,WO-100012,73,74,1.37,True,False,3
S6,2026-04-20,C,2026-04-20-C,WO-100012,75,76,1.333,True,False,40
S6,2026-04-21,A,2026-04-21-A,WO-100012,60,61,1.667,True,False,32
S6,2026-04-21,B,2026-04-21-B,WO-100012,77,76,-1.299,True,False,12
S6,2026-04-21,C,2026-04-21-C,WO-100012,42,42,0.0,True,False,19
S6,2026-04-22,A,2026-04-22-A,WO-100013,48,48,0.0,True,False,31
S6,2026-04-22,B,2026-04-22-B,WO-100013,64,65,1.563,True,False,7
S6,2026-04-22,C,2026-04-22-C,WO-100013,60,59,-1.667,True,False,12
S6,2026-04-23,A,2026-04-23-A,WO-100013,66,67,1.515,True,False,45
S6,2026-04-23,B,2026-04-23-B,WO-100013,52,51,-1.923,True,False,0
S6,2026-04-23,C,2026-04-23-C,WO-100013,51,51,0.0,True,False,21
S6,2026-04-24,A,2026-04-24-A,WO-100013,60,61,1.667,True,False,10
S6,2026-04-24,B,2026-04-24-B,WO-100013,61,61,0.0,True,False,18
S6,2026-04-24,C,2026-04-24-C,WO-100013,59,59,0.0,True,False,41
S6,2026-04-25,A,2026-04-25-A,WO-100013,57,58,1.754,True,False,12
S6,2026-04-25,B,2026-04-25-B,WO-100013,61,62,1.639,True,False,34
S6,2026-04-25,C,2026-04-25-C,WO-100013,61,61,0.0,True,False,17
S6,2026-04-26,A,2026-04-26-A,WO-100013,63,63,0.0,True,False,25
S6,2026-04-26,B,2026-04-26-B,WO-100013,50,50,0.0,True,False,44
S6,2026-04-26,C,2026-04-26-C,WO-100013,51,51,0.0,True,False,21
S6,2026-04-27,A,2026-04-27-A,WO-100013,66,67,1.515,True,False,0
S6,2026-04-27,B,2026-04-27-B,WO-100013,48,48,0.0,True,False,4
S6,2026-04-27,C,2026-04-27-C,WO-100013,58,57,-1.724,True,False,2
S6,2026-04-28,A,2026-04-28-A,WO-100013,47,47,0.0,True,False,9
S6,2026-04-28,B,2026-04-28-B,WO-100013,53,53,0.0,True,False,7
S6,2026-04-28,C,2026-04-28-C,WO-100013,54,53,-1.852,True,False,15
S6,2026-04-29,A,2026-04-29-A,WO-100014,62,62,0.0,True,False,14
S6,2026-04-29,B,2026-04-29-B,WO-100014,57,57,0.0,True,False,45
S6,2026-04-29,C,2026-04-29-C,WO-100014,71,72,1.408,True,False,3
S6,2026-04-30,A,2026-04-30-A,WO-100014,51,51,0.0,True,False,4
S6,2026-04-30,B,2026-04-30-B,WO-100014,70,71,1.429,True,False,39
S6,2026-04-30,C,2026-04-30-C,WO-100014,71,70,-1.408,True,False,34
S6,2026-05-01,A,2026-05-01-A,WO-100014,67,68,1.493,True,False,18
S6,2026-05-01,B,2026-05-01-B,WO-100014,67,67,0.0,True,False,39
S6,2026-05-01,C,2026-05-01-C,WO-100014,55,56,1.818,True,False,5
S6,2026-05-02,A,2026-05-02-A,WO-100014,72,72,0.0,True,False,9
S6,2026-05-02,B,2026-05-02-B,WO-100014,50,49,-2.0,True,False,31
S6,2026-05-02,C,2026-05-02-C,WO-100014,59,58,-1.695,True,False,7
S6,2026-05-03,A,2026-05-03-A,WO-100014,53,52,-1.887,True,False,23
S6,2026-05-03,B,2026-05-03-B,WO-100014,53,54,1.887,True,False,4
S6,2026-05-03,C,2026-05-03-C,WO-100014,48,47,-2.083,True,False,3
S6,2026-05-04,A,2026-05-04-A,WO-100014,63,63,0.0,True,False,19
S6,2026-05-04,B,2026-05-04-B,,56,,,False,False,
S6,2026-05-04,C,2026-05-04-C,WO-100014,62,62,0.0,True,False,40
S6,2026-05-05,A,2026-05-05-A,WO-100014,62,62,0.0,True,False,21
S6,2026-05-05,B,2026-05-05-B,,67,,,False,False,
